Nível Territorial (Código),Nível Territorial,Valor,code_state,Unidade da Federação,Ano,Variável,Religião,Sexo,Cor ou raça
3,Unidade da Federação,1,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Tradições indígenas,Mulheres,Amarela
3,Unidade da Federação,236,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Tradições indígenas,Mulheres,Parda
3,Unidade da Federação,1751,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Tradições indígenas,Mulheres,Indígena
3,Unidade da Federação,40891,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Branca
3,Unidade da Federação,66435,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Preta
3,Unidade da Federação,451,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Amarela
3,Unidade da Federação,128677,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Parda
3,Unidade da Federação,1910,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Indígena
3,Unidade da Federação,56054,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Branca
3,Unidade da Federação,87196,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Preta
3,Unidade da Federação,949,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Amarela
3,Unidade da Federação,169771,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Parda
3,Unidade da Federação,2114,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Indígena
3,Unidade da Federação,141640,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Homens,Branca
3,Unidade da Federação,255859,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Homens,Preta
3,Unidade da Federação,1452,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Homens,Amarela
3,Unidade da Federação,475900,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Homens,Parda
3,Unidade da Federação,5236,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Homens,Indígena
3,Unidade da Federação,116028,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Mulheres,Branca
3,Unidade da Federação,198059,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Mulheres,Preta
3,Unidade da Federação,1201,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Mulheres,Amarela
3,Unidade da Federação,385936,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Mulheres,Parda
3,Unidade da Federação,4827,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Mulheres,Indígena
3,Unidade da Federação,884,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Branca
3,Unidade da Federação,1378,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Preta
3,Unidade da Federação,4,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Amarela
3,Unidade da Federação,3235,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Parda
3,Unidade da Federação,79,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Indígena
3,Unidade da Federação,715,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Branca
3,Unidade da Federação,1000,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Preta
3,Unidade da Federação,2196,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Parda
3,Unidade da Federação,83,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Indígena
3,Unidade da Federação,1724,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Branca
3,Unidade da Federação,2071,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Preta
3,Unidade da Federação,1,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Amarela
3,Unidade da Federação,4283,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Parda
3,Unidade da Federação,66,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Indígena
3,Unidade da Federação,1284,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Branca
3,Unidade da Federação,1757,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Preta
3,Unidade da Federação,3232,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Parda
3,Unidade da Federação,30,29,Bahia,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Indígena
3,Unidade da Federação,2397801,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Católica,Homens,Branca
3,Unidade da Federação,659079,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Católica,Homens,Preta
3,Unidade da Federação,7323,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Católica,Homens,Amarela
3,Unidade da Federação,2601419,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Católica,Homens,Parda
3,Unidade da Federação,7244,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Católica,Homens,Indígena
3,Unidade da Federação,2615146,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Católica,Mulheres,Branca
3,Unidade da Federação,607357,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Católica,Mulheres,Preta
3,Unidade da Federação,8301,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Católica,Mulheres,Amarela
3,Unidade da Federação,2576420,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Católica,Mulheres,Parda
3,Unidade da Federação,7268,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Católica,Mulheres,Indígena
3,Unidade da Federação,640193,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Homens,Branca
3,Unidade da Federação,324745,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Homens,Preta
3,Unidade da Federação,2328,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Homens,Amarela
3,Unidade da Federação,1037307,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Homens,Parda
3,Unidade da Federação,2900,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Homens,Indígena
3,Unidade da Federação,834081,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Mulheres,Branca
3,Unidade da Federação,361750,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Mulheres,Preta
3,Unidade da Federação,3449,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Mulheres,Amarela
3,Unidade da Federação,1274375,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Mulheres,Parda
3,Unidade da Federação,4135,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Mulheres,Indígena
3,Unidade da Federação,89370,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Espírita,Homens,Branca
3,Unidade da Federação,15687,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Espírita,Homens,Preta
3,Unidade da Federação,428,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Espírita,Homens,Amarela
3,Unidade da Federação,52592,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Espírita,Homens,Parda
3,Unidade da Federação,171,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Espírita,Homens,Indígena
3,Unidade da Federação,137274,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Espírita,Mulheres,Branca
3,Unidade da Federação,21272,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Espírita,Mulheres,Preta
3,Unidade da Federação,551,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Espírita,Mulheres,Amarela
3,Unidade da Federação,72712,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Espírita,Mulheres,Parda
3,Unidade da Federação,224,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Espírita,Mulheres,Indígena
3,Unidade da Federação,14909,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Umbanda e Candomblé,Homens,Branca
3,Unidade da Federação,9211,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Umbanda e Candomblé,Homens,Preta
3,Unidade da Federação,124,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Umbanda e Candomblé,Homens,Amarela
3,Unidade da Federação,15283,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Umbanda e Candomblé,Homens,Parda
3,Unidade da Federação,89,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Umbanda e Candomblé,Homens,Indígena
3,Unidade da Federação,19888,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Umbanda e Candomblé,Mulheres,Branca
3,Unidade da Federação,11293,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Umbanda e Candomblé,Mulheres,Preta
3,Unidade da Federação,58,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Umbanda e Candomblé,Mulheres,Amarela
3,Unidade da Federação,18610,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Umbanda e Candomblé,Mulheres,Parda
3,Unidade da Federação,82,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Umbanda e Candomblé,Mulheres,Indígena
3,Unidade da Federação,322,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Tradições indígenas,Homens,Branca
3,Unidade da Federação,103,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Tradições indígenas,Homens,Preta
3,Unidade da Federação,368,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Tradições indígenas,Homens,Parda
3,Unidade da Federação,1091,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Tradições indígenas,Homens,Indígena
3,Unidade da Federação,272,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Tradições indígenas,Mulheres,Branca
3,Unidade da Federação,109,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Tradições indígenas,Mulheres,Preta
3,Unidade da Federação,315,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Tradições indígenas,Mulheres,Parda
3,Unidade da Federação,966,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Tradições indígenas,Mulheres,Indígena
3,Unidade da Federação,103446,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Branca
3,Unidade da Federação,41176,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Preta
3,Unidade da Federação,1081,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Amarela
3,Unidade da Federação,127382,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Parda
3,Unidade da Federação,535,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Indígena
3,Unidade da Federação,125988,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Branca
3,Unidade da Federação,42114,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Preta
3,Unidade da Federação,1368,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Amarela
3,Unidade da Federação,140836,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Parda
3,Unidade da Federação,687,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Indígena
3,Unidade da Federação,228563,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Homens,Branca
3,Unidade da Federação,95119,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Homens,Preta
3,Unidade da Federação,1979,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Homens,Amarela
3,Unidade da Federação,278000,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Homens,Parda
3,Unidade da Federação,1150,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Homens,Indígena
3,Unidade da Federação,172558,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Mulheres,Branca
3,Unidade da Federação,61657,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Mulheres,Preta
3,Unidade da Federação,1797,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Mulheres,Amarela
3,Unidade da Federação,193407,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Mulheres,Parda
3,Unidade da Federação,711,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Mulheres,Indígena
3,Unidade da Federação,1069,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Branca
3,Unidade da Federação,789,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Preta
3,Unidade da Federação,9,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Amarela
3,Unidade da Federação,1828,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Parda
3,Unidade da Federação,646,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Branca
3,Unidade da Federação,351,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Preta
3,Unidade da Federação,1112,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Parda
3,Unidade da Federação,2990,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Branca
3,Unidade da Federação,1124,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Preta
3,Unidade da Federação,28,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Amarela
3,Unidade da Federação,3689,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Parda
3,Unidade da Federação,24,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Indígena
3,Unidade da Federação,2218,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Branca
3,Unidade da Federação,598,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Preta
3,Unidade da Federação,17,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Amarela
3,Unidade da Federação,2402,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Parda
3,Unidade da Federação,47,31,Minas Gerais,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Indígena
3,Unidade da Federação,340146,32,Espírito Santo,2022,Pessoas de 10 anos ou mais de idade,Católica,Homens,Branca
3,Unidade da Federação,81263,32,Espírito Santo,2022,Pessoas de 10 anos ou mais de idade,Católica,Homens,Preta
3,Unidade da Federação,748,32,Espírito Santo,2022,Pessoas de 10 anos ou mais de idade,Católica,Homens,Amarela
3,Unidade da Federação,358459,32,Espírito Santo,2022,Pessoas de 10 anos ou mais de idade,Católica,Homens,Parda
3,Unidade da Federação,1599,32,Espírito Santo,2022,Pessoas de 10 anos ou mais de idade,Católica,Homens,Indígena
3,Unidade da Federação,374121,32,Espírito Santo,2022,Pessoas de 10 anos ou mais de idade,Católica,Mulheres,Branca
3,Unidade da Federação,73093,32,Espírito Santo,2022,Pessoas de 10 anos ou mais de idade,Católica,Mulheres,Preta
3,Unidade da Federação,1074,32,Espírito Santo,2022,Pessoas de 10 anos ou mais de idade,Católica,Mulheres,Amarela
3,Unidade da Federação,364435,32,Espírito Santo,2022,Pessoas de 10 anos ou mais de idade,Católica,Mulheres,Parda
3,Unidade da Federação,1667,32,Espírito Santo,2022,Pessoas de 10 anos ou mais de idade,Católica,Mulheres,Indígena
3,Unidade da Federação,178647,32,Espírito Santo,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Homens,Branca
3,Unidade da Federação,74602,32,Espírito Santo,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Homens,Preta
3,Unidade da Federação,622,32,Espírito Santo,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Homens,Amarela
3,Unidade da Federação,280012,32,Espírito Santo,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Homens,Parda
3,Unidade da Federação,1908,32,Espírito Santo,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Homens,Indígena
3,Unidade da Federação,220670,32,Espírito Santo,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Mulheres,Branca
3,Unidade da Federação,79517,32,Espírito Santo,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Mulheres,Preta
3,Unidade da Federação,878,32,Espírito Santo,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Mulheres,Amarela
3,Unidade da Federação,342788,32,Espírito Santo,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Mulheres,Parda
3,Unidade da Federação,2345,32,Espírito Santo,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Mulheres,Indígena
3,Unidade da Federação,6175,32,Espírito Santo,2022,Pessoas de 10 anos ou mais de idade,Espírita,Homens,Branca
3,Unidade da Federação,1343,32,Espírito Santo,2022,Pessoas de 10 anos ou mais de idade,Espírita,Homens,Preta
3,Unidade da Federação,4906,32,Espírito Santo,2022,Pessoas de 10 anos ou mais de idade,Espírita,Homens,Parda
3,Unidade da Federação,1,32,Espírito Santo,2022,Pessoas de 10 anos ou mais de idade,Espírita,Homens,Indígena
3,Unidade da Federação,9453,32,Espírito Santo,2022,Pessoas de 10 anos ou mais de idade,Espírita,Mulheres,Branca
3,Unidade da Federação,1799,32,Espírito Santo,2022,Pessoas de 10 anos ou mais de idade,Espírita,Mulheres,Preta
3,Unidade da Federação,37,32,Espírito Santo,2022,Pessoas de 10 anos ou mais de idade,Espírita,Mulheres,Amarela
3,Unidade da Federação,6441,32,Espírito Santo,2022,Pessoas de 10 anos ou mais de idade,Espírita,Mulheres,Parda
3,Unidade da Federação,33,32,Espírito Santo,2022,Pessoas de 10 anos ou mais de idade,Espírita,Mulheres,Indígena
3,Unidade da Federação,1971,32,Espírito Santo,2022,Pessoas de 10 anos ou mais de idade,Umbanda e Candomblé,Homens,Branca
3,Unidade da Federação,1586,32,Espírito Santo,2022,Pessoas de 10 anos ou mais de idade,Umbanda e Candomblé,Homens,Preta
3,Unidade da Federação,13,32,Espírito Santo,2022,Pessoas de 10 anos ou mais de idade,Umbanda e Candomblé,Homens,Amarela
3,Unidade da Federação,2738,32,Espírito Santo,2022,Pessoas de 10 anos ou mais de idade,Umbanda e Candomblé,Homens,Parda
3,Unidade da Federação,49,32,Espírito Santo,2022,Pessoas de 10 anos ou mais de idade,Umbanda e Candomblé,Homens,Indígena
